"model","forecast_date","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","value"
"SARIMA",2023-07-01,"Blantyre",2,"month","incidence",2023-09-01,"quantile",0.8,27.4825403066072
"SARIMA",2023-07-01,"Blantyre",2,"month","incidence",2023-09-01,"quantile",0.85,28.8263026618238
"SARIMA",2023-07-01,"Blantyre",2,"month","incidence",2023-09-01,"quantile",0.9,30.5170625427947
"SARIMA",2023-07-01,"Blantyre",2,"month","incidence",2023-09-01,"quantile",0.95,33.0230233817551
"SARIMA",2023-07-01,"Blantyre",2,"month","incidence",2023-09-01,"quantile",0.975,35.1965706856429
"SARIMA",2023-07-01,"Blantyre",2,"month","incidence",2023-09-01,"quantile",0.99,37.723789153822
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.01,3.11580811455772
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.025,5.92016397888266
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.05,8.33206473253511
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.1,11.1128318339923
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.15,12.989002195624
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.2,14.4801229232381
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.25,15.7593717356238
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.3,16.9081767059928
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.35,17.9727157172052
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.4,18.9828591373489
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.45,19.9601845866325
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.5,20.922014910155
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.55,21.8838452336776
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.6,22.8611706829612
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.65,23.8713141031048
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.7,24.9358531143172
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.75,26.0846580846863
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.8,27.363906897072
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.85,28.8550276246861
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.9,30.7311979863178
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.95,33.5119650877749
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.975,35.9238658414274
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"quantile",0.99,38.7282217057523
"SARIMA",2023-07-01,"Blantyre",1,"month","incidence",2023-08-01,"point",NA,25.5486143570819
"SARIMA",2023-07-01,"Blantyre",2,"month","incidence",2023-09-01,"point",NA,21.6772612382639
"SARIMA",2023-07-01,"Blantyre",3,"month","incidence",2023-10-01,"point",NA,20.922014910155
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.01,7.07612649397978
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.025,9.28618271626422
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.05,11.1869529915179
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.1,13.3784193861649
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.15,14.8569913586231
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.2,16.0321134906476
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.25,17.0402636450659
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.3,17.9456136419239
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.35,18.7845553381344
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.4,19.5806289675507
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.45,20.3508394168961
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.5,21.1088384705557
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.55,21.8668375242152
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.6,22.6370479735606
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.65,23.433121602977
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.7,24.2720632991874
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.75,25.1774132960455
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.8,26.1855634504638
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.85,27.3606855824882
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.9,28.8392575549465
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.95,31.0307239495935
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.975,32.9314942248471
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"quantile",0.99,35.1415504471316
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.01,4.29466191049363
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.025,6.82064862218893
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.05,8.99313654754735
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.1,11.4978759909101
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.15,13.1878118020697
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.2,14.530919212724
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.25,15.6831857785139
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.3,16.7179567668885
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.35,17.6768262993225
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.4,18.5866997175463
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.45,19.4670127795572
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.5,20.3333688105555
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.55,21.1997248415539
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.6,22.0800379035648
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.65,22.9899113217886
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.7,23.9487808542226
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.75,24.9835518425972
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.8,26.1358184083871
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.85,27.4789258190414
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.9,29.168861630201
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.95,31.6736010735637
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.975,33.8460889989221
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"quantile",0.99,36.3720757106175
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.01,0
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.025,1.41718678002628
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.05,3.824292012482
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.1,6.59953018512313
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.15,8.47197020473133
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.2,9.96012617475937
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.25,11.2368314891233
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.3,12.3833523196586
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.35,13.4457747349102
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.4,14.4539097124695
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.45,15.4292919703091
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.5,16.3892099109539
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.55,17.3491278515987
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.6,18.3245101094384
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.65,19.3326450869976
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.7,20.3950675022492
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.75,21.5415883327845
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.8,22.8182936471485
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.85,24.3064496171765
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.9,26.1788896367847
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.95,28.9541278094258
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.975,31.3612330418815
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"quantile",0.99,34.1600130764506
"SARIMA",2023-08-01,"Blantyre",1,"month","incidence",2023-09-01,"point",NA,21.1088384705557
"SARIMA",2023-08-01,"Blantyre",2,"month","incidence",2023-10-01,"point",NA,20.3333688105555
"SARIMA",2023-08-01,"Blantyre",3,"month","incidence",2023-11-01,"point",NA,16.3892099109539
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.01,5.29213096355883
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.025,7.50452277581289
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.05,9.40730178728993
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.1,11.6010841261552
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.15,13.0812186551826
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.2,14.2575826576341
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.25,15.2667982263006
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.3,16.1731049980815
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.35,17.012933288846
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.4,17.8098482097938
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.45,18.5808726184321
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.5,19.3396727263675
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.55,20.0984728343029
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.6,20.8694972429412
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.65,21.666412163889
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.7,22.5062404546535
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.75,23.4125472264344
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.8,24.4217627951009
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.85,25.5981267975525
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.9,27.0782613265798
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.95,29.2720436654451
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.975,31.1748226769221
"SARIMA",2023-09-01,"Blantyre",1,"month","incidence",2023-10-01,"quantile",0.99,33.3872144891762
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.01,0
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.025,1.85273092241495
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.05,4.02735890472184
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.1,6.53456569668857
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.15,8.22616621623758
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.2,9.57059668434739
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.25,10.7239983156268
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.3,11.7597886278918
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.35,12.7196027158198
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.4,13.6303724248391
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.45,14.5115526585673
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.5,15.3787621126031
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.55,16.2459715666389
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.6,17.1271518003671
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.65,18.0379215093865
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.7,18.9977355973144
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.75,20.0335259095794
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.8,21.1869275408588
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.85,22.5313580089687
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.9,24.2229585285177
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.95,26.7301653204844
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.975,28.9047933027913
"SARIMA",2023-09-01,"Blantyre",2,"month","incidence",2023-11-01,"quantile",0.99,31.4332682931789
